#a 2.4V
0	1.632056
9	2.256942
17	2.380244
26	0.972453
36	1.418972
44	2.297644
53	0.972453
62	1.105331
70	1.389044
80	0.935343
89	1.556638
97	1.203494
106	0.717471
115	1.719444
125	1.554244
133	0.904218
142	1.736203
151	1.825986
159	1.515937
169	2.207861
178	1.727824
187	1.702685
195	2.699870
204	1.975624
214	1.565018
223	2.472420
231	1.779299
240	1.451293
250	2.161174
258	1.174763
267	0.901824
276	1.561427
285	0.394253
294	0.269755
303	0.827604
312	-0.197114
320	-0.490404
329	-0.248590
339	-1.357105
348	-0.842352
356	-0.558639
365	-1.987977
374	-1.548641
384	-1.224227
392	-2.639200
401	-1.923334
410	-1.770105
420	-2.470409
428	-1.914954
437	-2.039453
446	-2.136418
455	-1.272111
464	-1.801230
473	-2.070577
482	-0.322810
491	-1.187117
499	-2.043044
509	-0.046280
518	-0.296474
526	-1.098531
535	0.104555
544	0.133285
554	-0.997975
562	-0.476039
571	-0.110923
580	-0.544274
590	-0.453294
598	-1.015931
607	-1.440902
616	-0.988398
625	-1.505546
634	-1.785667
643	-1.731798
652	-2.359078
660	-2.763699
669	-2.118461
679	-2.286056
688	-2.731377
696	-2.578148
705	-2.592514
714	-2.383020
724	-2.235777
732	-2.335136
741	-1.987977
750	-1.759331
759	-0.909389
768	-0.830381
777	-1.170357
786	-0.428155
795	0.062656
804	-0.255772
813	0.442138
822	1.095754
831	1.069418
839	0.804859
849	1.118499
858	2.144415
866	2.022310
875	1.308838
884	2.265322
894	2.606496
902	2.165963
911	2.405383
920	2.301235
929	2.247365
938	2.689096
947	1.853519
956	1.554244
964	2.739374
974	1.877461
983	0.778523
992	2.205467
1000	1.748174
1009	0.885065
1019	1.630858
1028	1.051462
1036	1.174763
1045	1.634450
1054	0.589381
1064	1.144836
1073	2.108502
1081	0.873094
1090	1.278911
1099	2.291658
1109	1.410592
1117	1.873870
1126	2.332360
1135	1.405804
1145	2.266519
1154	2.745359
1162	1.383059
1171	1.804438
1180	2.775287
1190	1.371088
1198	1.463264
1207	2.127655
1216	0.808450
1225	1.050265
1235	1.268137
1243	-0.041491
1252	0.573819
1261	0.585790
1270	-0.775314
1279	-0.163596
1288	-0.440126
1297	-1.527093
1306	-0.564624
1316	-1.314010
1324	-2.430905
1333	-1.264928
1342	-1.857493
1351	-2.339925
1360	-1.509137
1369	-2.208244
1378	-2.348305
1387	-1.855099
1396	-2.172331
1405	-1.724615
1414	-1.424143
1423	-2.195075
1432	-0.908192
1441	-0.370694
1450	-2.031073
1459	-0.589764
1468	0.330807
1477	-1.290068
1487	-0.557442
1495	0.324822
1504	-1.026705
1513	-0.486813
1522	0.032729
1531	-0.734613
1540	-0.589764
1549	-0.811227
1558	-1.688702
1567	-0.906995
1576	-1.012340
1585	-1.935305
1594	-1.850311
1603	-2.203455
1612	-2.842708
1621	-2.262114
1630	-2.058606
1639	-2.969600
1648	-2.699055
1657	-2.320771
1666	-2.503928
1675	-2.165148
